OK,9,fmt/295,"OpenDocument Spreadsheet","ODF 1.2 spreadsheet",25640,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/40_ods_prejmenovany_xls.xls","application/vnd.oasis.opendocument.spreadsheet","signature"
KO,10,,,,13470,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/entries",,"fail"
KO,0,,,,13194,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/all-wcprops",,"fail"
KO,9,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/46_pptx_vzorek.pptx.svn-base",,"fail"
KO,10,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/68_png_vzorek.png.svn-base",,"fail"
KO,0,,,,30,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/26_pdf_prejmenovany_docx.docx.svn-base",,"fail"
KO,9,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/47_ppt_vzorek.ppt.svn-base",,"fail"
KO,10,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/29_odt_prejmenovany_doc.doc.svn-base",,"fail"
KO,0,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/8_docx_Stedn-odborn-kola-informatiky-a-spoj-a-Stedn-odborn-uilit.docx.svn-base",,"fail"
KO,9,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/61_bmp_vzorek.bmp.svn-base",,"fail"
KO,10,,,,30,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/73_eml_vzorek.eml.svn-base",,"fail"
KO,0,,,,30,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/6_rtf_vzorek.rtf.svn-base",,"fail"
KO,9,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/60_jpg_vzorek.jpg.svn-base",,"fail"
KO,0,,,,30,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/21_pdf_vzorek.pdf.svn-base",,"fail"
KO,10,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/9_rtf_vzorek.rtf.svn-base",,"fail"
KO,9,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/74_msg_vzorek.msg.svn-base",,"fail"
KO,0,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/64_tiff_vzorek.tiff.svn-base",,"fail"
KO,10,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/30_xlsx_vzorek.xlsx.svn-base",,"fail"
KO,0,,,,30,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/25_pdf_prejmenovany_doc.doc.svn-base",,"fail"
KO,9,,,,30,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/22_pdf_vzorek.pdf.svn-base",,"fail"
KO,10,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/52_Stedn-odborn-kola,-Stbro,-prezentace.ppt.svn-base",,"fail"
KO,0,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/40_ods_prejmenovany_xls.xls.svn-base",,"fail"
KO,9,,,,79,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/.svn/prop-base/5_doc_vzorek.doc.svn-base",,"fail"
